Class,City,State,Country,Zipcode,Patent,GYear,AppYearStr,lower,upper,Location,Category,csacode,msacode
473,CHICOPEE,MA,US,1022,07494428,2009,2007,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06902499,2005,2003,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,07367903,2008,2007,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
42,CHICOPEE,MA,US,1022,07194833,2007,2004,06266908-6,06266908-6,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,05018740,1991,1990,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
273,CHICOPEE,MA,US,1022,04583736,1986,1985,04583736-1,04583736-1,CHICOPEE-MA-US,Others,44140,44140
428,CHICOPEE,MA,US,1022,06001482,1999,1997,05853899-1,05853899-1,CHICOPEE-MA-US,Others,44140,44140
281,CHICOPEE,MA,US,1022,04758022,1988,1986,04531667-1,04531667-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06102816,2000,1998,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
408,CHICOPEE,MA,US,1022,06786684,2004,2002,05226762-1,05226762-1,CHICOPEE-MA-US,Mechanical,44140,44140
264,CHICOPEE,MA,US,1022,07223181,2007,1998,07281996-1,07281996-1,CHICOPEE-MA-US,Mechanical,44140,44140
235,CHICOPEE,MA,US,1022,04816659,1989,1987,04816659-2,04816659-2,CHICOPEE-MA-US,Mechanical,44140,44140
430,CHICOPEE,MA,US,1022,04886731,1989,1989,04886731-1,04886731-1,CHICOPEE-MA-US,Chemical,44140,44140
473,CHICOPEE,MA,US,1022,06612941,2003,2001,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
33,CHICOPEE,MA,US,1022,03996670,1976,1974,03996670-1,03996670-1,CHICOPEE-MA-US,Others,44140,44140
29,CHICOPEE,MA,US,1022,07299535,2007,2004,06715200-6,06715200-6,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,07713144,2010,2007,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,07118496,2006,2005,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06435985,2002,2000,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
428,CHICOPEE,MA,US,1022,05338610,1994,1993,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
89,CHICOPEE,MA,US,1022,07328645,2008,2004,06266908-6,06266908-6,CHICOPEE-MA-US,Mechanical,44140,44140
239,CHICOPEE,MA,US,1022,03952711,1976,1975,03952711-2,03952711-2,CHICOPEE-MA-US,Mechanical,44140,44140
425,CHICOPEE,MA,US,1022,07033157,2006,2004,07281996-1,07281996-1,CHICOPEE-MA-US,Mechanical,44140,44140
419,CHICOPEE,MA,US,1022,04654195,1987,1985,04654195-2,04654195-2,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,06440012,2002,2000,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
206,CHICOPEE,MA,US,1022,04562922,1986,1984,04562922-1,04562922-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,07281996,2007,2005,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
229,CHICOPEE,MA,US,1022,06866183,2005,2002,06196447-1,06196447-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,07066843,2006,2005,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
119,CHICOPEE,MA,US,1022,05125365,1992,1991,05125365-1,05125365-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06042488,2000,1995,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06506130,2003,2001,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,07264560,2007,2005,06206792-3,06206792-3,CHICOPEE-MA-US,Others,44140,44140
244,CHICOPEE,MA,US,1022,05318248,1994,1992,05318248-1,05318248-1,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,05542677,1996,1994,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
427,CHICOPEE,MA,US,1022,05571557,1996,1995,05571557-2,05571557-2,CHICOPEE-MA-US,Chemical,44140,44140
294,CHICOPEE,MA,US,1022,06986538,2006,2002,05226762-1,05226762-1,CHICOPEE-MA-US,Mechanical,44140,44140
237,CHICOPEE,MA,US,1022,04467960,1984,1983,04467960-1,04467960-1,CHICOPEE-MA-US,Others,44140,44140
525,CHICOPEE,MA,US,1022,06441095,2002,2000,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
525,CHICOPEE,MA,US,1022,06274679,2001,1999,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
473,CHICOPEE,MA,US,1022,07074138,2006,2005,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06394914,2002,2000,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
411,CHICOPEE,MA,US,1022,07293947,2007,2004,06666638-1,06666638-1,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,06315681,2001,1999,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
264,CHICOPEE,MA,US,1022,06905648,2005,2003,07281996-1,07281996-1,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,05820488,1998,1997,05091265-1,05091265-1,CHICOPEE-MA-US,Others,44140,44140
2,CHICOPEE,MA,US,1022,05592687,1997,1995,05592687-1,05592687-1,CHICOPEE-MA-US,Others,44140,44140
524,CHICOPEE,MA,US,1022,05312857,1994,1992,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
123,CHICOPEE,MA,US,1022,05295459,1994,1993,04822320-1,04822320-1,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,06872154,2005,2002,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06409614,2002,2000,06384140-1,06384140-1,CHICOPEE-MA-US,Others,44140,44140
,CHICOPEE,MA,US,1022,D0470403,2003,2002,D0470403-3,D0470403-3,CHICOPEE-MA-US,NA,44140,44140
,CHICOPEE,MA,US,1022,D0399128,1998,1997,D0399128-3,D0399128-3,CHICOPEE-MA-US,NA,44140,44140
473,CHICOPEE,MA,US,1022,06585608,2003,2001,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06475105,2002,2000,06206792-3,06206792-3,CHICOPEE-MA-US,Others,44140,44140
429,CHICOPEE,MA,US,1022,05156929,1992,1991,04654195-2,05156929-1,CHICOPEE-MA-US,Electrical & Electronic,44140,44140
425,CHICOPEE,MA,US,1022,06769900,2004,2002,07281996-1,07281996-1,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,07473193,2009,2007,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
,CHICOPEE,MA,US,1022,D0412543,1999,1998,06709349-1,06709349-1,CHICOPEE-MA-US,NA,44140,44140
42,CHICOPEE,MA,US,1022,06360469,2002,2000,06266908-6,06266908-6,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,06612939,2003,2000,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
2,CHICOPEE,MA,US,1022,05509145,1996,1994,05509145-1,05509145-1,CHICOPEE-MA-US,Others,44140,44140
74,CHICOPEE,MA,US,1022,05471895,1995,1993,04822320-1,04822320-1,CHICOPEE-MA-US,Mechanical,44140,44140
59,CHICOPEE,MA,US,1022,04235073,1980,1978,04235073-1,04235073-1,CHICOPEE-MA-US,Others,44140,44140
399,CHICOPEE,MA,US,1022,04141647,1979,1977,04141647-1,04141647-1,CHICOPEE-MA-US,Mechanical,44140,44140
229,CHICOPEE,MA,US,1022,06237844,2001,2000,06196447-1,06196447-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06290614,2001,1999,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
264,CHICOPEE,MA,US,1022,07842211,2010,2009,07281996-1,07281996-1,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,06482109,2002,2000,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
358,CHICOPEE,MA,US,1022,06498655,2002,2001,06498655-3,06498655-3,CHICOPEE-MA-US,Computers & Communications,44140,44140
264,CHICOPEE,MA,US,1022,07534384,2009,2005,07281996-1,07281996-1,CHICOPEE-MA-US,Mechanical,44140,44140
548,CHICOPEE,MA,US,1022,05302723,1994,1993,05302723-1,05302723-1,CHICOPEE-MA-US,Chemical,44140,44140
42,CHICOPEE,MA,US,1022,07263795,2007,2004,06266908-6,06266908-6,CHICOPEE-MA-US,Mechanical,44140,44140
425,CHICOPEE,MA,US,1022,06699027,2004,2002,06206792-3,06206792-3,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,06638185,2003,2001,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06186906,2001,1999,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
206,CHICOPEE,MA,US,1022,07108032,2006,2003,07108032-1,07108032-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,05733207,1998,1996,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
102,CHICOPEE,MA,US,1022,04085677,1978,1976,04085677-1,04085677-1,CHICOPEE-MA-US,Chemical,44140,44140
264,CHICOPEE,MA,US,1022,07422716,2008,2007,07281996-1,07281996-1,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,05857925,1999,1997,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06261193,2001,1999,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
42,CHICOPEE,MA,US,1022,07617628,2009,2005,06266908-6,06266908-6,CHICOPEE-MA-US,Mechanical,44140,44140
42,CHICOPEE,MA,US,1022,06523294,2003,2001,06266908-6,06266908-6,CHICOPEE-MA-US,Mechanical,44140,44140
398,CHICOPEE,MA,US,1022,04727600,1988,1986,05186269-1,05186269-1,CHICOPEE-MA-US,NA,44140,44140
122,CHICOPEE,MA,US,1022,04173950,1979,1978,04173950-1,04173950-1,CHICOPEE-MA-US,Others,44140,44140
525,CHICOPEE,MA,US,1022,06573335,2003,1998,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
,CHICOPEE,MA,US,1022,D0413754,1999,1998,D0478237-1,D0478237-1,CHICOPEE-MA-US,NA,44140,44140
473,CHICOPEE,MA,US,1022,04986545,1991,1989,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
428,CHICOPEE,MA,US,1022,05277941,1994,1992,05277941-1,05277941-1,CHICOPEE-MA-US,Others,44140,44140
428,CHICOPEE,MA,US,1022,05091265,1992,1991,05091265-1,05091265-1,CHICOPEE-MA-US,Others,44140,44140
,CHICOPEE,MA,US,1022,D0478237,2003,2003,D0478237-1,D0478237-1,CHICOPEE-MA-US,NA,44140,44140
525,CHICOPEE,MA,US,1022,06271316,2001,1998,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
473,CHICOPEE,MA,US,1022,05830087,1998,1995,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06676537,2004,2000,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,05470075,1995,1994,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
59,CHICOPEE,MA,US,1022,05857318,1999,1998,05857318-2,05857318-2,CHICOPEE-MA-US,Others,44140,44140
,CHICOPEE,MA,US,1022,RE037518,2002,1997,05461755-2,05461755-2,CHICOPEE-MA-US,NA,44140,44140
51,CHICOPEE,MA,US,1022,05277702,1994,1993,05277702-1,05277702-1,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,07140981,2006,2005,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
,CHICOPEE,MA,US,1022,D0425748,2000,1999,D0478237-1,D0478237-1,CHICOPEE-MA-US,NA,44140,44140
473,CHICOPEE,MA,US,1022,06855077,2005,2002,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
385,CHICOPEE,MA,US,1022,05280555,1994,1993,05280555-1,05280555-1,CHICOPEE-MA-US,Computers & Communications,44140,44140
474,CHICOPEE,MA,US,1022,05314388,1994,1993,04822320-1,04822320-1,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,05738597,1998,1997,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
229,CHICOPEE,MA,US,1022,06196447,2001,2000,06196447-1,06196447-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,07604552,2009,2006,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,04838556,1989,1987,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
164,CHICOPEE,MA,US,1022,05337805,1994,1992,05337805-2,05337805-2,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,06905427,2005,2004,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
156,CHICOPEE,MA,US,1022,06171422,2001,1998,05399413-5,05399413-5,CHICOPEE-MA-US,Chemical,44140,44140
156,CHICOPEE,MA,US,1022,05264058,1993,1992,05264058-2,05264058-2,CHICOPEE-MA-US,Chemical,44140,44140
473,CHICOPEE,MA,US,1022,07384349,2008,2003,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
425,CHICOPEE,MA,US,1022,05122046,1992,1991,05122046-2,05122046-2,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,06152835,2000,1999,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06319153,2001,2000,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
264,CHICOPEE,MA,US,1022,06113831,2000,1998,06709349-1,06709349-1,CHICOPEE-MA-US,Mechanical,44140,44140
89,CHICOPEE,MA,US,1022,07654187,2010,2004,07654187-1,07654187-1,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,06083119,2000,1998,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06595873,2003,2001,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
428,CHICOPEE,MA,US,1022,04112166,1978,1976,03994654-1,03994654-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06958020,2005,2004,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
474,CHICOPEE,MA,US,1022,05352159,1994,1993,04822320-1,04822320-1,CHICOPEE-MA-US,Mechanical,44140,44140
164,CHICOPEE,MA,US,1022,05915453,1999,1998,05915453-2,05915453-2,CHICOPEE-MA-US,Mechanical,44140,44140
229,CHICOPEE,MA,US,1022,04531667,1985,1983,04531667-1,04531667-1,CHICOPEE-MA-US,Others,44140,44140
55,CHICOPEE,MA,US,1022,06994738,2006,2003,06994738-0,06994738-0,CHICOPEE-MA-US,Chemical,44140,44140
294,CHICOPEE,MA,US,1022,04283082,1981,1980,04235073-1,04235073-1,CHICOPEE-MA-US,Mechanical,44140,44140
70,CHICOPEE,MA,US,1022,05660064,1997,1995,05226762-1,05226762-1,CHICOPEE-MA-US,Others,44140,44140
264,CHICOPEE,MA,US,1022,07070726,2006,2002,07281996-1,07281996-1,CHICOPEE-MA-US,Mechanical,44140,44140
525,CHICOPEE,MA,US,1022,06495633,2002,2000,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
521,CHICOPEE,MA,US,1022,05356941,1994,1992,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
100,CHICOPEE,MA,US,1022,05452653,1995,1994,05452653-1,05452653-1,CHICOPEE-MA-US,Mechanical,44140,44140
264,CHICOPEE,MA,US,1022,05976443,1999,1996,06709349-1,06709349-1,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,06406384,2002,2001,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
358,CHICOPEE,MA,US,1022,06650427,2003,2001,06498655-3,06498655-3,CHICOPEE-MA-US,Computers & Communications,44140,44140
525,CHICOPEE,MA,US,1022,05120791,1992,1990,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
473,CHICOPEE,MA,US,1022,07217200,2007,2006,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,07625300,2009,2009,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
408,CHICOPEE,MA,US,1022,05226762,1993,1992,05226762-1,05226762-1,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,07591740,2009,2007,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
52,CHICOPEE,MA,US,1022,07748190,2010,2007,07482038-0,07482038-0,CHICOPEE-MA-US,Others,44140,44140
600,CHICOPEE,MA,US,1022,07761131,2010,2006,07761131-0,07761131-0,CHICOPEE-MA-US,Drugs & Medical,44140,44140
525,CHICOPEE,MA,US,1022,06018003,2000,1996,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
285,CHICOPEE,MA,US,1022,04527819,1985,1983,04527819-3,04527819-3,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,07118497,2006,2006,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
198,CHICOPEE,MA,US,1022,04501351,1985,1982,04235073-1,04235073-1,CHICOPEE-MA-US,Mechanical,44140,44140
264,CHICOPEE,MA,US,1022,07192547,2007,2006,07281996-1,07281996-1,CHICOPEE-MA-US,Mechanical,44140,44140
474,CHICOPEE,MA,US,1022,05360378,1994,1993,04822320-1,04822320-1,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,06224498,2001,1997,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
,CHICOPEE,MA,US,1022,D0410511,1999,1998,06709349-1,06709349-1,CHICOPEE-MA-US,NA,44140,44140
138,CHICOPEE,MA,US,1022,04675221,1987,1980,03913625-1,03913625-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06162134,2000,1999,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
428,CHICOPEE,MA,US,1022,06048604,2000,1998,06048604-4,06048604-4,CHICOPEE-MA-US,Others,44140,44140
428,CHICOPEE,MA,US,1022,05989679,1999,1996,05482659-1,05482659-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,07160207,2007,2003,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
548,CHICOPEE,MA,US,1022,05393887,1995,1993,05302723-1,05302723-1,CHICOPEE-MA-US,Chemical,44140,44140
430,CHICOPEE,MA,US,1022,05900345,1999,1997,05900345-3,05900345-3,CHICOPEE-MA-US,Chemical,44140,44140
,CHICOPEE,MA,US,1022,D0411268,1999,1998,06709349-1,06709349-1,CHICOPEE-MA-US,NA,44140,44140
525,CHICOPEE,MA,US,1022,05886103,1999,1996,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
414,CHICOPEE,MA,US,1022,04278390,1981,1979,04278390-1,04278390-1,CHICOPEE-MA-US,Mechanical,44140,44140
430,CHICOPEE,MA,US,1022,06458503,2002,2001,05900345-3,05900345-3,CHICOPEE-MA-US,Chemical,44140,44140
,CHICOPEE,MA,US,1022,D0478238,2003,2003,D0478237-1,D0478237-1,CHICOPEE-MA-US,NA,44140,44140
473,CHICOPEE,MA,US,1022,07637825,2009,2008,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,04884814,1989,1988,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
,CHICOPEE,MA,US,1022,D0440776,2001,1999,D0440776-1,D0440776-1,CHICOPEE-MA-US,NA,44140,44140
264,CHICOPEE,MA,US,1022,06667001,2003,2001,06709349-1,06709349-1,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,05098105,1992,1991,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
49,CHICOPEE,MA,US,1022,05560154,1996,1994,05560154-1,05560154-1,CHICOPEE-MA-US,Mechanical,44140,44140
525,CHICOPEE,MA,US,1022,05516847,1996,1995,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
,CHICOPEE,MA,US,1022,D0426656,2000,1998,05463792-1,05463792-1,CHICOPEE-MA-US,NA,44140,44140
525,CHICOPEE,MA,US,1022,06306968,2001,1999,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
522,CHICOPEE,MA,US,1022,07846988,2010,2010,07281996-1,07281996-1,CHICOPEE-MA-US,Chemical,44140,44140
473,CHICOPEE,MA,US,1022,06409614,2002,2000,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
525,CHICOPEE,MA,US,1022,06245858,2001,1998,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
473,CHICOPEE,MA,US,1022,06142887,2000,1998,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
264,CHICOPEE,MA,US,1022,07329375,2008,2004,07281996-1,07281996-1,CHICOPEE-MA-US,Mechanical,44140,44140
528,CHICOPEE,MA,US,1022,06716954,2004,2002,07281996-1,07281996-1,CHICOPEE-MA-US,Chemical,44140,44140
33,CHICOPEE,MA,US,1022,07296359,2007,2005,07296359-1,07296359-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06315685,2001,2000,06206792-3,06206792-3,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06244977,2001,1997,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
,CHICOPEE,MA,US,1022,D0419626,2000,1998,06709349-1,06709349-1,CHICOPEE-MA-US,NA,44140,44140
473,CHICOPEE,MA,US,1022,05342043,1994,1993,05091265-1,05091265-1,CHICOPEE-MA-US,Others,44140,44140
425,CHICOPEE,MA,US,1022,06769900,2004,2002,06206792-3,06206792-3,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,07520823,2009,2007,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
219,CHICOPEE,MA,US,1022,05914059,1999,1996,05482659-1,05482659-1,CHICOPEE-MA-US,Electrical & Electronic,44140,44140
42,CHICOPEE,MA,US,1022,07380362,2008,2005,06266908-6,06266908-6,CHICOPEE-MA-US,Mechanical,44140,44140
428,CHICOPEE,MA,US,1022,06103402,2000,1997,05482659-1,05482659-1,CHICOPEE-MA-US,Others,44140,44140
42,CHICOPEE,MA,US,1022,06330761,2001,2000,05802757-1,05802757-1,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,06299550,2001,1998,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
,CHICOPEE,MA,US,1022,D0415541,1999,1998,06709349-1,06709349-1,CHICOPEE-MA-US,NA,44140,44140
,CHICOPEE,MA,US,1022,D0410512,1999,1998,06709349-1,06709349-1,CHICOPEE-MA-US,NA,44140,44140
525,CHICOPEE,MA,US,1022,05902855,1999,1997,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
89,CHICOPEE,MA,US,1022,07748306,2010,2007,06266908-6,06266908-6,CHICOPEE-MA-US,Mechanical,44140,44140
42,CHICOPEE,MA,US,1022,06266908,2001,1998,06266908-6,06266908-6,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,07281997,2007,2006,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
,CHICOPEE,MA,US,1022,D0410979,1999,1998,06709349-1,06709349-1,CHICOPEE-MA-US,NA,44140,44140
473,CHICOPEE,MA,US,1022,06855076,2005,2003,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,06142886,2000,1999,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
246,CHICOPEE,MA,US,1022,07026430,2006,2004,07281996-1,07281996-1,CHICOPEE-MA-US,Mechanical,44140,44140
280,CHICOPEE,MA,US,1022,04493488,1985,1982,04493488-1,04493488-1,CHICOPEE-MA-US,Mechanical,44140,44140
239,CHICOPEE,MA,US,1022,06193172,2001,1999,05323428-2,05323428-2,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,05857926,1999,1997,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
42,CHICOPEE,MA,US,1022,06260300,2001,1999,06260300-3,06260300-3,CHICOPEE-MA-US,Mechanical,44140,44140
430,CHICOPEE,MA,US,1022,06638679,2003,2001,05900345-3,05900345-3,CHICOPEE-MA-US,Chemical,44140,44140
473,CHICOPEE,MA,US,1022,06193616,2001,1999,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
138,CHICOPEE,MA,US,1022,04190088,1980,1978,03913625-1,03913625-1,CHICOPEE-MA-US,Others,44140,44140
222,CHICOPEE,MA,US,1022,06685059,2004,2001,06685059-10,06685059-10,CHICOPEE-MA-US,Chemical,44140,44140
340,CHICOPEE,MA,US,1022,04680571,1987,1985,04680571-4,04680571-4,CHICOPEE-MA-US,Computers & Communications,44140,44140
473,CHICOPEE,MA,US,1022,05820489,1998,1996,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
210,CHICOPEE,MA,US,1022,06896144,2005,2002,06896144-0,06896144-0,CHICOPEE-MA-US,Chemical,44140,44140
430,CHICOPEE,MA,US,1022,04971881,1990,1989,04971881-2,04971881-2,CHICOPEE-MA-US,Chemical,44140,44140
425,CHICOPEE,MA,US,1022,07048534,2006,2004,06206792-3,06206792-3,CHICOPEE-MA-US,Mechanical,44140,44140
525,CHICOPEE,MA,US,1022,05328959,1994,1992,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
473,CHICOPEE,MA,US,1022,05580057,1996,1994,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,07841956,2010,2009,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
473,CHICOPEE,MA,US,1022,05580323,1996,1995,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
42,CHICOPEE,MA,US,1022,07703230,2010,2005,06266908-6,06266908-6,CHICOPEE-MA-US,Mechanical,44140,44140
473,CHICOPEE,MA,US,1022,05833553,1998,1996,06709349-1,06709349-1,CHICOPEE-MA-US,Others,44140,44140
525,CHICOPEE,MA,US,1022,04663388,1987,1985,06709349-1,06709349-1,CHICOPEE-MA-US,Chemical,44140,44140
473,CHICOPEE,MA,US,1022,07244196,2007,2005,07281996-1,07281996-1,CHICOPEE-MA-US,Others,44140,44140
